Timestamp,PM10,PM2.5,CO,NO2,SO2,O3
1705798800,50.3,36.78,1161.58,6.34,4.41,0.17
1705802400,54.53,39.15,1335.14,7.11,4.83,0.3
1705806000,48.4,34.07,1201.63,8.74,4.11,0.98
1705809600,7.28,4.89,413.89,3.94,1.22,21.99
1705813200,2.14,1.33,310.42,1.44,0.7,26.46
1705816800,1.32,0.79,290.39,1.08,0.6,26.11
1705820400,1.07,0.61,283.72,0.92,0.51,25.39
1705824000,1.02,0.59,283.72,0.91,0.52,24.68
1705827600,1.06,0.61,287.06,0.99,0.55,24.68
1705831200,3.3,1.97,383.85,3.26,1.34,20.38
1705834800,7.95,4.85,547.41,7.54,2.35,11.8
1705838400,12.47,7.51,627.52,10.54,2.71,4.96
1705842000,16.89,10.28,680.92,10.8,2.89,3.53
1705845600,17.41,10.51,634.19,9.25,2.44,4.16
1705849200,15.64,9.21,554.08,7.2,1.94,5.36
1705852800,14.54,8.47,520.71,6.25,1.68,4.96
1705856400,14.55,8.78,520.71,6.25,1.46,3.0
1705860000,16.7,10.53,547.41,6.0,1.42,1.56
1705863600,21.51,14.06,580.79,5.14,1.33,0.49
1705867200,28.34,19.56,647.54,4.03,1.3,0.06
1705870800,36.15,26.1,734.33,3.47,1.33,0.01
1705874400,43.24,32.14,814.44,3.47,1.46,0.0
1705878000,46.14,34.7,867.84,4.16,1.7,0.01
1705881600,48.85,35.79,961.3,5.57,2.71,0.14
1705885200,42.72,30.47,1001.36,9.08,3.67,1.24
1705888800,39.57,27.43,1014.71,12.0,4.23,2.35
1705892400,35.07,23.5,921.25,13.54,4.11,4.52
1705896000,10.61,6.7,453.95,4.84,1.82,22.17
1705899600,4.46,2.66,327.11,1.95,1.12,27.54
1705903200,2.78,1.62,293.73,1.22,0.89,29.33
1705906800,2.24,1.22,280.38,1.11,0.8,29.68
1705910400,2.37,1.23,287.06,1.65,0.92,26.46
1705914000,2.7,1.39,300.41,2.25,1.04,23.96
1705917600,3.53,1.85,337.12,3.68,1.37,20.21
1705921200,4.95,2.6,377.18,5.23,1.67,15.74
1705924800,6.53,3.38,383.85,5.14,1.68,14.13
1705928400,8.91,4.67,413.89,5.4,1.85,13.05
1705932000,10.88,5.75,433.92,5.36,1.88,11.62
1705935600,12.11,6.44,440.6,5.23,1.83,10.91
1705939200,12.72,6.87,453.95,5.65,1.8,9.3
1705942800,11.83,6.55,453.95,5.83,1.56,7.33
1705946400,11.25,6.49,440.6,5.36,1.33,6.35
1705950000,10.8,6.3,410.56,4.46,1.1,6.35
1705953600,9.94,5.83,383.85,3.9,0.95,7.06
1705957200,9.04,5.39,370.5,3.73,0.9,7.78
1705960800,8.14,4.93,367.16,3.86,0.95,8.4
1705964400,8.73,5.33,393.87,4.67,1.18,7.42
1705968000,13.38,8.11,507.35,7.11,2.12,4.29
1705971600,19.47,11.89,707.63,8.31,3.58,3.44
1705975200,20.02,12.09,741.0,7.8,3.78,7.33
1705978800,14.87,8.86,567.44,5.74,2.77,22.89
1705982400,3.68,2.05,310.42,1.84,1.03,25.75
1705986000,2.0,1.06,283.72,1.44,0.77,21.82
1705989600,1.62,0.85,280.38,1.39,0.66,20.92
1705993200,1.41,0.75,280.38,1.23,0.57,21.1
1705996800,1.48,0.81,283.72,1.26,0.61,21.64
1706000400,1.66,0.91,293.73,1.44,0.68,21.99
1706004000,3.18,1.76,353.81,3.26,1.28,19.13
1706007600,5.38,2.99,420.57,5.83,1.8,13.23
1706011200,7.3,4.02,440.6,6.43,1.91,10.82
1706014800,9.99,5.57,473.98,6.68,2.12,9.83
1706018400,12.37,6.89,494.0,6.51,2.12,8.58
1706022000,14.36,7.96,500.68,6.25,2.06,7.42
1706025600,16.1,9.01,527.38,6.68,2.03,5.45
1706029200,16.75,9.75,547.41,7.28,1.83,3.49
1706032800,18.24,11.07,560.76,7.45,1.64,2.64
1706036400,21.99,13.67,587.46,6.94,1.45,1.4
1706040000,27.25,17.35,634.19,6.0,1.4,0.35
1706043600,32.08,20.93,674.25,5.23,1.53,0.11
1706047200,36.34,24.39,727.65,4.88,1.88,0.03
1706050800,41.02,28.16,807.76,4.5,2.29,0.01
1706054400,53.07,36.72,1054.76,4.33,3.99,0.03
1706058000,65.43,46.29,1468.66,5.4,6.2,0.18
1706061600,67.21,48.55,1682.28,7.2,6.5,0.37
1706065200,54.95,40.01,1495.36,9.68,5.3,0.99
1706068800,12.61,8.92,554.08,8.23,2.29,13.05
1706072400,5.66,3.79,393.87,4.03,1.56,21.46
1706076000,3.92,2.57,350.48,2.87,1.36,23.96
1706079600,3.67,2.38,343.8,2.72,1.3,22.89
1706083200,4.16,2.74,363.83,3.34,1.48,20.74
1706086800,4.48,3.0,383.85,4.11,1.64,18.42
1706090400,6.93,4.69,507.35,7.28,2.38,14.31
1706094000,11.1,7.48,660.9,11.48,3.07,5.99
1706097600,14.96,9.74,707.63,11.14,3.07,2.35
1706101200,23.38,15.19,834.47,10.11,3.61,0.83
1706104800,33.2,21.76,974.66,8.31,3.76,0.17
1706108400,39.69,26.16,1014.71,6.77,3.61,0.08
1706112000,43.06,28.13,1028.06,5.74,3.49,0.03
1706115600,41.67,27.44,1001.36,4.88,2.83,0.01
1706119200,41.25,27.84,947.95,4.2,2.26,0.0
1706122800,40.38,27.79,867.84,3.47,1.74,0.0
1706126400,40.2,28.54,814.44,2.96,1.49,0.0
1706130000,41.65,30.81,807.76,3.0,1.42,0.0
1706133600,41.86,32.3,834.47,3.77,1.48,0.03
1706137200,39.38,31.1,841.14,5.14,1.62,0.09
1706140800,40.59,31.39,947.95,6.34,2.71,0.11
1706144400,43.63,32.8,1161.58,7.45,4.29,0.48
1706148000,44.61,32.85,1268.39,10.45,4.59,2.3
1706151600,38.75,28.39,1108.17,13.37,3.73,12.34
1706155200,16.26,12.0,627.52,6.43,2.12,33.62
1706158800,11.2,8.25,520.71,4.76,1.94,35.05
1706162400,10.18,7.63,494.0,4.97,2.12,33.62
1706166000,11.04,8.17,527.38,6.77,2.41,26.11
1706169600,13.82,9.96,620.84,10.11,3.07,17.52
1706173200,16.13,11.52,727.65,13.71,3.76,11.09
1706176800,22.4,15.87,1014.71,18.16,5.66,3.98
1706180400,33.54,23.75,1428.6,17.82,7.75,0.73
1706184000,46.02,32.27,1695.63,14.74,8.82,0.02
1706187600,63.58,44.46,1922.61,13.02,9.89,0.0
1706191200,83.4,58.7,2136.23,11.82,10.13,0.0
1706194800,95.03,67.3,2189.64,10.8,8.94,0.0
1706198400,89.69,65.46,1976.01,10.11,6.5,0.0
1706202000,73.34,54.7,1655.58,9.51,3.76,0.0
1706205600,56.98,44.05,1321.79,9.6,2.21,0.02
1706209200,39.0,30.73,974.66,10.62,1.42,0.51
1706212800,32.32,25.57,841.14,8.57,1.24,0.84
1706216400,30.1,23.64,787.73,7.11,1.31,0.8
1706220000,30.2,23.56,781.06,6.77,1.58,0.62
1706223600,29.73,22.69,774.38,7.03,1.91,0.62
1706227200,33.76,23.86,881.2,8.23,3.16,0.53
1706230800,38.12,26.59,1094.82,10.28,4.77,0.66
1706234400,37.0,25.83,1148.22,12.34,4.71,1.14
1706238000,29.13,20.05,934.6,13.54,3.58,4.47
1706241600,9.36,6.36,480.65,4.76,1.46,22.71
1706245200,5.06,3.33,400.54,3.13,1.15,23.96
1706248800,4.02,2.62,387.19,3.04,1.15,23.6
1706252400,4.15,2.74,393.87,3.26,1.22,24.68
1706256000,5.8,4.01,433.92,4.11,1.55,27.89
1706259600,7.65,5.46,480.65,5.23,1.94,31.83
1706263200,17.51,12.56,814.44,14.74,4.11,21.46
1706266800,35.28,24.92,1335.14,24.68,6.44,4.34
1706270400,52.12,35.82,1588.82,22.28,6.79,0.22
1706274000,65.82,46.02,1708.98,20.22,6.5,0.08
1706277600,64.71,46.08,1575.47,18.85,5.01,0.24
1706281200,52.91,37.54,1241.68,16.62,3.64,1.92
1706284800,38.05,26.64,934.6,12.68,2.53,6.71
1706288400,29.37,20.75,794.41,10.11,1.83,8.76
1706292000,23.15,16.87,694.27,7.54,1.24,10.37
1706295600,19.06,13.99,614.17,5.65,0.89,12.16
1706299200,16.96,12.36,567.44,4.84,0.77,13.23
1706302800,15.15,11.36,540.73,4.54,0.75,13.77
1706306400,13.89,10.6,527.38,4.5,0.8,13.59
1706310000,14.0,10.41,527.38,4.76,0.91,12.52
1706313600,17.42,12.52,600.81,6.25,1.46,11.18
1706317200,21.81,15.64,720.98,7.63,2.29,20.38
1706320800,22.58,16.52,734.33,8.05,2.32,35.05
1706324400,17.91,13.31,620.84,5.74,1.71,41.13
1706328000,7.81,5.86,440.6,3.04,0.92,41.84
1706331600,4.09,2.96,370.5,2.51,0.8,43.63
1706335200,2.86,2.01,343.8,2.36,0.78,44.7
1706338800,4.0,2.68,380.52,3.86,1.09,38.62
1706342400,7.23,4.82,467.3,6.43,1.59,28.61
1706346000,10.95,7.43,567.44,8.83,2.15,24.32
1706349600,18.3,12.77,807.76,15.59,3.64,16.09
1706353200,28.93,20.32,1094.82,21.25,5.13,4.25
1706356800,38.6,28.01,1241.68,19.02,5.78,0.47
1706360400,51.48,38.09,1401.9,18.34,7.87,0.08
1706364000,63.4,47.57,1535.42,19.19,10.13,0.01
1706367600,72.11,54.65,1628.88,18.51,11.21,0.0
1706371200,76.82,57.49,1628.88,16.79,11.21,0.0
1706374800,72.88,54.95,1522.06,14.74,9.78,0.0
1706378400,64.91,50.94,1361.85,13.02,7.75,0.01
1706382000,52.6,42.82,1094.82,9.85,4.11,0.08
1706385600,41.64,34.88,881.2,8.14,1.94,0.37
1706389200,35.28,30.21,774.38,7.2,1.24,1.1
1706392800,31.13,26.82,720.98,6.68,1.07,1.99
1706396400,28.12,23.93,700.95,6.77,1.16,2.55
1706400000,29.37,23.79,767.71,8.31,1.89,2.35
1706403600,31.0,23.96,894.55,10.88,2.86,2.3
1706407200,27.53,20.43,867.84,12.0,2.8,3.44
1706410800,19.92,14.27,694.27,9.42,2.09,9.75
1706414400,4.39,3.09,377.18,2.08,0.65,42.2
1706418000,2.69,1.98,340.46,1.44,0.54,51.5
1706421600,2.46,1.86,340.46,1.41,0.53,54.36
1706425200,5.09,3.54,410.56,3.77,1.07,43.27
1706428800,9.48,6.48,520.71,6.51,1.62,30.04
1706432400,14.04,9.79,634.19,8.83,2.15,24.32
1706436000,23.51,16.58,907.9,15.08,3.7,17.88
1706439600,35.74,25.26,1241.68,23.31,5.78,5.28
1706443200,46.13,33.55,1441.96,25.7,7.75,0.46
1706446800,59.76,44.62,1708.98,32.22,10.97,0.17
1706450400,75.06,56.89,2002.72,38.04,13.47,0.03
1706454000,87.03,66.77,2189.64,39.41,14.42,0.0
1706457600,88.89,69.32,2162.93,37.01,13.11,0.0
1706461200,79.02,63.65,1976.01,33.59,10.01,0.0
1706464800,65.05,54.11,1708.98,28.1,6.68,0.05
1706468400,35.47,30.64,1068.12,14.74,2.06,4.47
1706472000,21.13,18.34,754.36,7.03,0.95,8.23
1706475600,14.32,12.34,600.81,4.93,0.77,9.92
1706479200,10.13,8.54,507.35,4.24,0.75,12.16
1706482800,9.62,7.7,480.65,4.46,0.86,13.23
1706486400,12.52,9.14,534.06,6.51,1.46,13.77
1706490000,16.06,10.99,647.54,10.2,2.5,14.66
1706493600,15.52,9.99,640.87,9.85,2.65,21.1
1706497200,12.4,7.5,547.41,6.68,2.12,30.4
1706500800,5.59,3.35,393.87,3.21,1.16,42.2
1706504400,5.1,3.17,383.85,3.68,1.3,40.41
1706508000,6.05,3.86,413.89,4.88,1.64,37.19
1706511600,8.32,5.34,473.98,6.51,2.0,32.9
1706515200,12.33,8.07,567.44,8.57,2.5,28.97
1706518800,17.35,11.76,700.95,11.82,3.16,24.68
1706522400,26.21,18.64,1014.71,25.02,6.62,16.81
1706526000,39.77,29.64,1495.36,42.16,11.68,5.05
1706529600,56.36,42.15,1842.5,45.24,14.9,0.33
1706533200,79.05,59.95,2243.04,47.3,18.36,0.02
1706536800,100.46,78.57,2616.88,50.72,20.74,0.0
1706540400,116.41,93.82,2830.51,50.04,21.46,0.0
1706544000,118.49,97.76,2750.4,35.99,14.78,0.0
1706547600,100.73,85.12,2403.26,22.96,7.57,0.0
1706551200,75.61,65.48,1895.9,15.42,3.67,0.01
1706554800,44.63,39.09,1174.93,12.34,1.64,1.37
1706558400,30.01,25.99,794.41,7.54,1.06,6.53
1706562000,23.41,20.03,654.22,5.36,0.91,9.92
1706565600,20.51,17.28,607.49,5.18,0.97,10.37
1706569200,21.65,17.34,620.84,6.34,1.3,8.49
1706572800,29.83,21.79,794.41,10.37,2.74,4.2
1706576400,39.9,28.61,1134.87,13.88,4.77,2.17
1706580000,39.56,28.15,1188.28,15.08,4.47,7.51
1706583600,28.56,19.94,881.2,10.71,2.92,26.82
1706587200,5.74,3.73,387.19,1.95,0.89,50.78
1706590800,3.45,2.21,340.46,1.48,0.77,52.93
1706594400,3.08,2.02,333.79,1.59,0.81,53.64
1706598000,6.36,4.12,423.91,4.24,1.49,45.42
1706601600,12.63,8.38,580.79,8.05,2.29,35.41
1706605200,19.33,13.16,754.36,12.68,3.19,26.82
1706608800,30.74,21.54,1121.52,22.28,5.3,11.98
1706612400,44.77,31.61,1508.71,22.96,6.74,0.98
1706616000,56.45,39.68,1642.23,17.31,6.68,0.03
1706619600,68.95,49.62,1762.39,14.57,6.79,0.01
1706623200,77.83,56.64,1815.8,13.37,6.56,0.01
1706626800,80.97,59.31,1762.39,12.34,6.26,0.01
1706630400,77.6,57.34,1642.23,11.65,5.6,0.02
1706634000,65.5,49.2,1441.96,10.97,3.93,0.02
1706637600,54.42,41.73,1228.33,10.45,2.59,0.06
1706641200,45.38,35.02,1001.36,9.6,1.79,0.36
1706644800,39.63,31.01,854.49,8.57,1.58,0.97
1706648400,36.96,29.16,801.09,7.88,1.64,1.56
1706652000,36.32,28.98,801.09,7.8,1.94,1.56
1706655600,37.85,30.05,847.82,8.05,2.47,0.79
1706659200,48.15,37.21,1081.47,8.91,4.59,0.25
1706662800,65.1,49.97,1588.82,10.54,7.39,0.34
1706666400,74.16,56.23,1895.9,12.0,6.97,0.59
1706670000,68.15,51.16,1735.69,15.42,5.3,1.43
1706673600,10.78,7.95,494.0,5.31,1.36,41.84
1706677200,5.86,4.23,383.85,2.83,1.09,47.92
1706680800,5.19,3.81,377.18,2.78,1.13,48.64
1706684400,6.9,4.97,423.91,4.46,1.67,44.35
1706688000,9.98,7.2,494.0,6.6,2.24,39.34
1706691600,11.32,8.43,540.73,7.63,2.21,37.19
1706695200,18.42,13.82,801.09,14.91,3.16,20.56
1706698800,32.02,23.63,1214.98,21.42,4.53,3.84
1706702400,46.71,34.48,1455.31,18.16,5.13,0.26
1706706000,62.9,47.54,1655.58,15.42,5.72,0.02
1706709600,70.79,54.95,1695.63,13.88,4.95,0.01
1706713200,71.32,56.54,1602.17,12.51,4.17,0.02
1706716800,67.8,54.88,1508.71,10.97,3.58,0.02
1706720400,62.29,51.58,1428.6,8.83,2.89,0.01
1706724000,57.49,48.41,1321.79,7.28,2.38,0.01
1706727600,53.7,45.67,1161.58,6.0,2.06,0.02
1706731200,51.09,44.11,1041.41,5.36,1.97,0.04
1706734800,49.71,43.13,974.66,5.57,2.09,0.05
1706738400,49.24,42.61,961.3,6.17,2.41,0.05
1706742000,49.84,42.62,1001.36,6.51,2.74,0.05
1706745600,58.72,48.35,1228.33,7.11,4.41,0.06
1706749200,75.86,60.02,1815.8,9.08,7.21,0.07
1706752800,87.95,68.16,2243.04,10.8,7.99,0.13
1706756400,90.97,69.78,2349.85,12.85,7.21,0.25
1706760000,29.86,22.46,961.3,16.96,4.29,23.96
1706763600,27.69,20.53,894.55,13.88,4.17,31.11
1706767200,29.65,22.08,961.3,14.57,4.29,28.25
1706770800,32.07,23.68,1028.06,15.94,4.35,22.89
1706774400,38.6,28.47,1174.93,19.02,5.07,24.32
1706778000,48.15,36.04,1428.6,25.36,6.74,25.75
1706781600,63.8,48.67,1895.9,40.44,10.61,18.78
1706785200,83.09,63.99,2403.26,56.89,15.02,5.32
1706788800,97.77,74.94,2590.18,54.84,16.93,0.12
1706792400,115.18,90.27,2803.8,52.09,18.84,0.0
1706796000,133.15,104.04,2910.61,51.41,18.36,0.01
1706799600,136.95,107.61,2750.4,46.61,14.78,0.02
1706803200,130.88,103.4,2510.07,45.24,13.59,0.03
1706806800,119.67,95.92,2323.15,46.61,13.23,0.04
1706810400,110.99,90.27,2136.23,45.24,12.04,0.05
1706814000,98.68,80.98,1869.2,38.04,9.89,0.05
1706817600,85.86,71.19,1642.23,29.47,7.87,0.03
1706821200,78.08,65.04,1495.36,23.99,6.79,0.02
1706824800,72.96,60.85,1388.55,15.59,4.11,0.01
1706828400,68.49,57.78,1335.14,10.2,3.16,0.0
1706832000,74.95,62.38,1548.77,7.71,4.83,0.06
1706835600,93.19,75.5,2109.53,8.4,7.75,0.64
1706839200,103.32,82.36,2483.37,14.91,7.63,3.89
1706842800,102.65,81.69,2296.45,27.76,5.96,38.98
1706846400,14.57,11.49,534.06,3.38,1.83,47.92
1706850000,7.89,5.91,413.89,2.46,1.61,37.19
1706853600,6.75,4.93,417.23,3.26,1.82,32.19
1706857200,6.42,4.44,440.6,4.37,1.97,24.68
1706860800,7.16,4.78,480.65,5.91,2.29,18.78
1706864400,8.01,5.27,534.06,7.97,2.62,12.16
1706868000,10.26,6.79,654.22,10.71,3.34,4.6
1706871600,14.46,9.57,801.09,10.45,3.93,0.75
1706875200,18.87,12.17,841.14,8.4,3.81,0.15
1706878800,26.94,17.74,934.6,7.28,4.23,0.05
1706882400,36.83,24.02,1028.06,6.17,4.35,0.02
1706886000,44.1,28.03,1054.76,5.23,4.23,0.01
1706889600,43.71,28.11,1028.06,4.58,3.78,0.01
1706893200,35.81,23.93,921.25,3.94,2.77,0.0
1706896800,28.69,19.95,781.06,3.47,1.79,0.01
1706900400,24.44,17.51,660.9,3.0,1.28,0.01
1706904000,24.74,18.21,627.52,2.51,1.18,0.0
1706907600,28.49,21.74,667.57,2.53,1.24,0.0
1706911200,34.51,27.06,747.68,3.08,1.52,0.0
1706914800,41.27,32.42,854.49,3.86,2.18,0.0
1706918400,54.02,41.68,1094.82,4.93,4.53,0.06
1706922000,70.79,54.26,1562.12,7.03,8.11,0.29
1706925600,80.44,61.34,1869.2,8.83,7.57,0.58
1706929200,79.47,60.61,1842.5,11.31,5.66,1.05
1706932800,25.07,19.77,767.71,11.14,2.41,12.16
1706936400,17.74,13.78,627.52,8.65,2.26,16.45
1706940000,15.78,12.08,594.14,8.23,2.41,17.7
1706943600,15.68,11.49,614.17,9.08,2.59,13.95
1706947200,19.63,13.8,747.68,11.65,3.34,10.19
1706950800,25.32,17.87,947.95,15.94,4.71,7.15
1706954400,33.61,24.18,1295.09,25.7,8.7,3.22
1706958000,44.69,32.47,1708.98,30.5,13.23,0.42
1706961600,55.67,41.23,2002.72,28.1,15.5,0.01
1706965200,72.51,55.51,2349.85,28.1,18.84,0.0
1706968800,89.43,70.33,2616.88,28.1,21.7,0.0
1706972400,97.05,76.79,2536.77,23.99,20.27,0.0
1706976000,91.1,72.94,2109.53,14.39,11.68,0.0
1706979600,82.05,67.61,1762.39,8.83,5.9,0.0
1706983200,77.88,64.37,1535.42,6.51,3.37,0.0
1706986800,69.96,58.44,1268.39,5.14,2.0,0.0
1706990400,62.9,53.0,1081.47,4.63,1.49,0.0
1706994000,59.79,50.48,1001.36,4.8,1.39,0.0
1706997600,58.93,49.62,974.66,5.31,1.73,0.0
1707001200,58.38,48.6,988.01,6.77,2.68,0.01
1707004800,61.51,49.75,1148.22,9.0,5.25,0.11
1707008400,67.98,53.78,1508.71,12.68,9.3,0.64
1707012000,69.57,54.2,1682.28,16.45,9.3,2.12
1707015600,63.96,49.87,1562.12,20.56,5.84,10.46
1707019200,12.04,9.15,534.06,4.93,1.82,28.25
1707022800,6.05,4.32,433.92,2.38,1.33,31.47
1707026400,5.5,3.94,427.25,1.99,1.37,35.76
1707030000,8.1,5.94,480.65,3.21,1.97,41.13
1707033600,13.27,10.18,580.79,5.65,2.74,44.7
1707037200,16.7,13.3,654.22,8.05,2.98,38.27
1707040800,21.5,17.08,841.14,13.88,3.46,18.78
1707044400,32.46,25.18,1201.63,20.91,4.65,3.84
1707048000,44.59,34.7,1495.36,21.42,5.3,0.31
1707051600,56.06,44.06,1628.88,20.73,5.42,0.16
1707055200,65.4,52.01,1682.28,18.34,5.13,0.07
1707058800,71.58,57.49,1695.63,15.08,4.89,0.02
1707062400,71.41,58.26,1655.58,12.34,4.47,0.01
1707066000,62.09,51.97,1495.36,10.88,3.52,0.01
1707069600,53.84,45.69,1321.79,9.94,2.95,0.03
1707073200,48.17,40.95,1161.58,9.08,2.47,0.02
1707076800,46.32,39.39,1081.47,7.88,2.18,0.01
1707080400,47.44,39.99,1054.76,6.77,2.09,0.01
1707084000,51.81,42.85,1081.47,6.17,2.32,0.0
1707087600,57.56,46.85,1148.22,6.08,3.16,0.0
1707091200,70.42,56.68,1428.6,6.77,6.14,0.1
1707094800,91.98,72.89,2029.42,8.83,10.85,0.25
1707098400,107.02,84.21,2456.67,10.62,10.73,0.46
1707102000,107.83,84.78,2483.37,14.74,8.11,1.16
1707105600,38.68,30.3,1094.82,16.45,3.81,14.48
1707109200,23.72,18.13,807.76,10.71,3.31,25.39
1707112800,20.33,15.62,741.0,8.83,3.46,33.62
1707116400,24.48,18.42,841.14,11.65,3.81,27.18
1707120000,35.21,26.37,1094.82,16.62,4.35,15.56
1707123600,47.58,36.75,1415.25,22.28,5.19,9.92
1707127200,63.07,51.2,1895.9,31.19,7.75,2.26
1707130800,83.09,67.49,2483.37,35.3,11.92,0.04
1707134400,104.96,83.54,2883.91,38.39,15.97,0.0
1707138000,134.03,105.85,3284.45,42.5,20.27,0.0
1707141600,155.3,122.71,3471.37,41.47,20.27,0.0
1707145200,151.97,121.24,3124.24,32.56,14.54,0.0
1707148800,122.43,99.15,2456.67,21.42,7.51,0.0
1707152400,87.67,72.89,1842.5,15.08,3.78,0.01
1707156000,65.05,55.15,1401.9,12.17,2.24,0.12
1707159600,55.27,47.47,1161.58,9.85,1.58,0.35
1707163200,56.18,48.5,1108.17,8.05,1.62,0.21
1707166800,60.51,51.31,1121.52,7.88,2.12,0.08
1707170400,66.53,55.7,1201.63,9.51,3.46,0.02
1707174000,73.0,60.54,1321.79,11.48,5.13,0.01
1707177600,87.4,70.87,1642.23,13.37,8.46,0.16
1707181200,108.62,86.97,2269.74,17.14,14.54,0.12
1707184800,124.81,99.9,2777.1,20.56,18.84,0.04
1707188400,128.87,103.49,2883.91,19.36,16.93,0.01
1707192000,34.04,27.81,1014.71,15.59,4.71,1.86
1707195600,19.69,15.73,720.98,11.31,3.34,4.34
1707199200,13.66,10.72,587.46,7.2,2.62,13.23
1707202800,7.72,5.76,440.6,3.81,1.8,31.47
1707206400,4.02,2.67,367.16,2.91,1.42,23.96
1707210000,2.69,1.65,353.81,2.68,1.21,16.09
1707213600,6.77,4.13,534.06,6.94,2.38,6.97
1707217200,16.5,10.32,867.84,9.42,4.23,0.73
1707220800,28.44,17.71,1081.47,7.97,5.13,0.03
1707224400,47.66,30.42,1375.2,7.11,6.32,0.0
1707228000,68.76,44.29,1642.23,5.83,6.85,0.0
1707231600,82.68,53.1,1708.98,4.67,6.97,0.0
1707235200,84.78,53.56,1628.88,3.81,6.2,0.0
1707238800,73.33,46.54,1415.25,3.08,4.17,0.0
1707242400,60.15,38.72,1174.93,2.72,2.71,0.0
1707246000,46.57,30.49,921.25,2.48,1.77,0.0
1707249600,41.29,27.89,814.44,2.18,1.64,0.0
1707253200,42.77,29.83,814.44,2.14,2.09,0.0
1707256800,48.37,34.5,894.55,2.36,3.04,0.0
1707260400,55.0,39.85,1001.36,2.53,3.87,0.0
1707264000,70.11,50.77,1295.09,2.96,6.02,0.0
1707267600,92.55,66.69,1869.2,3.94,8.94,0.04
1707271200,106.57,76.75,2296.45,4.46,8.7,0.1
1707274800,107.07,76.33,2269.74,5.31,7.15,0.22
1707278400,23.58,16.12,747.68,9.85,3.22,1.88
1707282000,18.04,12.04,667.57,9.42,3.25,3.49
1707285600,17.95,12.18,707.63,10.28,3.64,5.32
1707289200,15.53,10.58,687.6,10.45,3.49,7.6
1707292800,12.97,8.78,654.22,10.45,3.31,7.24
1707296400,12.04,8.19,667.57,11.14,3.43,4.29
1707300000,20.23,13.88,1014.71,11.48,5.54,0.41
1707303600,37.41,25.86,1575.47,10.45,9.42,0.01
1707307200,52.08,35.77,1815.8,10.71,11.92,0.0
1707310800,68.81,48.77,2029.42,11.65,14.54,0.0
1707314400,82.24,59.64,2109.53,10.88,14.66,0.0
1707318000,86.33,62.57,1949.31,8.65,11.8,0.0
1707321600,85.0,60.77,1735.69,6.43,8.58,0.0
1707325200,78.3,57.34,1575.47,5.31,6.5,0.0
1707328800,73.23,55.98,1468.66,4.71,5.19,0.0
1707332400,65.65,52.02,1281.74,3.9,3.64,0.0
1707336000,56.37,46.35,1081.47,3.08,2.29,0.0
1707339600,49.12,41.54,961.3,2.87,1.7,0.0
1707343200,43.98,37.74,881.2,2.72,1.59,0.0
1707346800,-9999.0,38.32,921.25,2.23,1.97,0.0
1707350400,57.39,46.32,1214.98,2.21,3.81,0.06
1707354000,77.18,59.0,1842.5,3.51,6.5,0.39
1707357600,88.8,66.66,2323.15,7.54,6.91,1.39
1707361200,91.82,68.29,2376.56,21.42,6.14,8.94
1707364800,23.59,17.51,754.36,9.94,3.43,45.06
1707368400,25.02,19.11,714.3,7.97,3.64,56.51
1707372000,30.14,23.53,801.09,9.51,4.23,59.37
1707375600,27.55,21.35,781.06,9.42,4.11,52.93
1707379200,18.71,14.21,634.19,7.28,3.31,43.63
1707382800,10.03,7.36,480.65,4.88,2.44,31.83
1707386400,14.92,10.28,754.36,11.31,4.59,15.2
1707390000,30.45,20.85,1308.44,20.39,9.54,3.44
1707393600,47.57,32.15,1642.23,19.54,12.99,0.04
1707397200,71.97,49.1,2056.12,18.85,17.4,0.0
1707400800,90.42,61.73,2269.74,17.82,19.79,0.0
1707404400,99.28,66.63,2189.64,15.25,18.84,0.0
1707408000,99.48,65.91,2002.72,12.51,16.69,0.0
1707411600,92.97,62.66,1842.5,10.97,14.9,0.0
1707415200,89.27,61.99,1789.09,10.28,13.95,0.0
1707418800,82.25,58.7,1602.17,9.0,12.04,0.0
1707422400,74.7,54.88,1415.25,7.54,10.13,0.0
1707426000,72.63,54.9,1348.5,6.94,9.3,0.0
1707429600,73.97,56.7,1375.2,6.94,9.54,0.0
1707433200,74.88,57.84,1401.9,6.85,9.89,0.0
1707436800,83.68,64.55,1602.17,6.43,11.92,0.16
1707440400,96.74,74.81,2056.12,6.34,11.44,0.45
1707444000,98.7,75.6,2243.04,8.57,8.82,1.16
1707447600,88.76,67.52,1949.31,16.79,6.38,5.9
1707451200,20.65,15.3,620.84,8.23,2.71,28.25
1707454800,10.8,7.75,440.6,4.84,2.18,30.4
1707458400,9.1,6.55,427.25,5.18,2.32,27.54
1707462000,10.51,7.5,487.33,7.63,3.13,22.35
1707465600,14.44,10.28,600.81,11.14,4.11,19.13
1707469200,17.8,12.78,700.95,14.22,4.59,16.27
1707472800,28.68,20.46,1081.47,19.88,5.96,5.59
1707476400,46.63,33.06,1642.23,19.02,7.75,0.29
1707480000,65.81,45.74,1922.61,15.25,8.7,0.0
1707483600,91.96,64.22,2243.04,14.22,10.85,0.0
1707487200,111.97,78.88,2429.96,13.71,11.44,0.0
1707490800,118.73,83.78,2296.45,13.02,10.61,0.0
1707494400,105.98,75.23,1976.01,12.68,8.34,0.0
1707498000,82.18,59.59,1588.82,11.65,5.3,0.0
